14923	ツンデレ	本当、ツンデレ〜なオヤジさんでした。。	NULL		
14924	ツンデレ	この後、村上龍のどれかのエッセイにあった「佐野元春のレコードはアメリカで何枚売れたのだろう？」というフレーズを引用し、「Ryus Bar」(1989)の「僕は SOMEDAYを歌える唯一の作家」発言を続けて、「ツンデレ」呼ばわりしようかと思ったが、書いていて情けなくなるのが必至なので止める。	NULL		
14925	ツンデレ	一応、ツンデレらしいですが．．．	NULL		
14926	ツンデレ,タメ口	ここの女性店員は相手が誰であろうとタメ口をきき、たまに丁寧語を何とか使えるというツンデレです（笑　こんな店員が日本にいるとは・・・。しかしまあ、ぞんざいに扱われたいという欲求が潜在的にある、そのことに気づかされました（笑	NULL		
14927	ツンデレ,スゲェ(すげー),ガクガクブルブル,ガタガタブルブル	ツンデレカフェ、、、スゲェ、、、(((((((( ；゜Д゜))))))))ガクガクブルブルガタガタブルブル	NULL	(((((((( ；゜Д゜))))))))	
14928	ツンデレ,ドM(ドＭ)	ドMの女の子がSなツンデレを演じて苦悩し周りにはべらかせてる	NULL		
14929	ツンデレ,腐女子,ネカマ	アマテラスは引きこもり、紫式部は腐女子、清少納言はブログ女、紀貫之はネカマ、かぐや姫はツンデレ	NULL		
14930	ツンデレ,いみふ	たっつん、ツンデレ、乙女、たっつん、たっつん・・・　いみふ	NULL		
14931	ツンデレ	基本、ツンデレ属性な俺。	NULL		
14932	ツンデレ	色々なツンデレキャラが世にはびこっている中、侍戦隊シンケンジャーの志葉丈瑠のツンデレを超えるツンデレがどれほどいるというのだろう？	NULL		
14933	ツンデレ	「もう！心配なんかしてなかったんだからね！」・・・ここはツンデレ出す場面じゃないぞ、モネ。	NULL		
14934	ツンデレ	そういえばガネッサがツンデレだと判明。	NULL		
14935	ゲーセン	私はもう十数年ゲーセンに行ってないので全然知りませんでしたー	NULL		
14936	ゲーセン	言われて気づいたんですがゲーセン方面とかはまだCRT現役なんすねー。あとで見に行ってみよう(遊んでみようではない(笑))	NULL	(笑)	
14937	ゲーセン	ゲーセンで盗ったの？ぷぷ	NULL		
14938	ゲーセン	ゲーセンって金使う場所です。	NULL		
14939	ゲーセン	カラオケとかゲーセンか？	NULL		
14940	ゲーセン	久々に外で外食だし、ちょっとだけゲーセンにも寄ろうかな	NULL		
14941	ゲーセン	昨日レンタルしたCDをウォークマンに入れ終わったのでそれを返すついでに今日もゲーセンに行ってきましたよ	NULL		
14942	ゲーセン	しかし病み上がりでゲーセンいくとは・・・（＾＾；））	NULL	（＾＾；）	
14943	ゲーセン	ゲーセンは好きかい？	NULL		
14944	ゲーセン	なかなかないい感じのゲーセンでした。	NULL		
14945	ゲーセン	ゲーセンの話しいっとく〜？	NULL		
14946	ゲーセン	こないだちょいと久々にゲーセン行ってきたよ〜	NULL		
14947	ゲーセン	途中のゲーセンでは、ドラマがあった・・・そして、青少年の憂鬱を垣間見たのであった・・・	NULL		
14948	ゲーセン	水曜は帰宅途中でゲーセンによって将棋を。	NULL		
14949	ゲーセン	…服買うのに１Ｋ出すことすら躊躇ってしまうのに、ゲーセンの両替機に立てば、容易く１Ｍ出せてしまう。	NULL		
14950	ゲーセン	えぎさ行ったの〜？今は>>45の通りゲーセンもねぐなったし、なにしさ行ったの〜？	NULL		
14951	ゲーセン	ゲーセンのクレーム処理の役に立ったんですね(*≧ｍ≦*)	NULL	(*≧ｍ≦*)	
14952	ゲーセン	復活！　そしてゲーセンへ・・・	NULL		
14953	ゲーセン	ゲーセンも(*´艸｀)	NULL	(*´艸｀)	
14954	ゲーセン	わが町高松: 高齢者に人気上昇中のゲーセン？	NULL		
14955	ゲーセン	そして早速ゲーセンですか！シャバはよかったでしょう（笑）	NULL	（笑）	
14956	ゲーセン	私のお友達は皆ゲーセンはパスする人ばかりなので一人で秘かに行ってみたい所なのですが。。。（笑）	NULL	（笑）	
14957	ゲーセン	他にもゲーセンのプライズで数点あるという話。でもきっと取れない(´･ω･`)	NULL	(´･ω･`)	
14958	ゲーセン,ネタ	ゲーセン行くとネタキャラに使われてる事が多くて参るがｗ	NULL		
14959	ゲーセン,シャッター通り	シャッター通り商店街にある潰れたゲーセンの片隅にはipadがポツリとおかれていた。	NULL		
14960	ニート,リア充	IT長者のせがれとしてリッチニート生活を送る主人公はハッキングは得意でもリア充とは程遠い生活を送っていた。	NULL		
14961	ゲーセン	病み上がりのゲーセンで大収穫とはさすがです♪	NULL		
14962	ゲーセン	ゲーセン行ったらまだあったのでついつい…	NULL		
14963	ゲーセン	昨日夜はおでかけしてゲーセンに行ってきた。	NULL		
14964	ゲーセン	何かゲーセン等でもイカちゃんグッズがあるらしいです。	NULL		
14965	ゲーセン	うん、この台は、ゲーセンのパチンコだったんですよｗ	NULL		
14966	ゲーセン	でも、皆獲れる様になるといつかのゲーセンみたく、詰め物をしたりして（苦笑）	NULL	（苦笑）	
14967	ゲーセン	うちはゲーセンのゲームは最大２回まで、という家庭内取り決めがあります。	NULL		
14968	ゲーセン,トレカ	ちなみにこのゲーセンはトレカ付きだと１曲しかプレー出来ませんでした（通常プレーだと３曲）	NULL		
14969	ゲーセン,ゲット	今までやっとことないゲーセンで、やったことない機種に入ってたんですが、簡単に獲れそうだったのでチャレンジしてみたら５００円でゲットすることができちゃいましたぁ	NULL		
14970	ゲーセン	家の近くにはね〜１０円ゲーセンがあるよ♪	NULL		
14971	ゲーセン	今のゲーセンでシューティングゲームって採算とれないでしょ	NULL		
14972	ゲーセン	仕事が終わってから、友人とゲーセンで遊んできました。	NULL		
14973	ゲーセン	仕事が終わって、着替えた後にゲーセンに行ったら、そこには多数の廃人の群れがｗｗ	NULL		
14974	ゲーセン	いろんなキャラで操作が出来るって言うことでやっていたが、餓狼伝説ばかりやるようになり、全キャラ見ることなくゲーセンから消えてしまったのがマジシャンロードだ。	NULL		
14975	ゲーセン,よさげ,ドラムゲー	シンバル類はゲーセンにあるドラムゲーなんかのでよさげだと思うw	NULL		
14976	ゲーセン	片側3車線のはずなのに逆方向から車や馬車、オートバイが来るゲーセンにもないスリル満点の道をアクセル全開。	NULL		
14977	ゲーセン	朝っぱらからゲーセンに連れて行って、２回だけゲーム対戦させて帰ってきたりする	NULL		
14978	ゲーセン	こんな伊達メガネまでゲーセンってあるんだ〜	NULL		
14979	ゲーセン,パチモン	パパにゲーセンでとってもらった、パチモンっぽいプーさんを片手に・・・	NULL		
14980	ゲーセン	ちょっとだけのゲーセンは、リズム天国でした。	NULL		
14981	ゲーセン	あ、ゲーセン行ってボーダーブレイクやってみました！よくわかりませんでした！	NULL		
14982	ゲーセン	ゲーセンで遊んでみたりしました♪	NULL		
14983	ゲーセン,フルボッコ	明日（1/30）、龍ヶ崎のゲーセンのＱＭＡの店舗大会に参加してみようと思う。以前１回だけ参加してみてフルボッコにされて軽くトラウマになっているが、めげずに頑張ろうと思う。	NULL		
14984	ゲーセン	近くに色々ゲーセンあるっていいですね。こっちがだめならあっち行ってみようって行けるのがすごく羨ましいです。	NULL		
14985	ゲーセン	そして2次会は45分くらいしかありませんでしたが、ゲーセンでいろんなゲーム楽しまれました。	NULL		
14986	ゲーセン	名古屋大須のゲーセンでフラフラしてると俺とすれ違える	NULL		
14987	ゲーセン	まぁ所詮はゲーセンの景品だからこんなもんかな。	NULL		
14988	ゲーセン	ふら〜っとゲーセンに行ってみた。	NULL		
14989	ゲーセン	ゲーセンは運十年といった事がありませんので景品の凄さにも驚いてしまいます。	NULL		
14990	ゲーセン	んで喧嘩番長5内のゲーセンに行けたわけなんですが	NULL		
14991	ゲーセン	昨日、友人にゲーセン誘われますた。	NULL		
14992	ゲーセン	ちいさん、映画にゲーセン、温泉と十絶した一日でした。二ルでの生活は自由で楽しいです。入院中とは違いますよね。この時間がずっとつづきますように。。。	NULL		
14993	ゲーセン	ブライブルーのキャラクター達が性的過ぎて、ゲーセンに行くとよく観戦してます。	NULL		
14994	ゲーセン	２ゲームして、その後ゲーセンで遊んでから食事。	NULL		
14995	ゲーセン	コンビニに行った後、家から近いゲーセンを覗いてみました	NULL		
14996	ゲーセン	そんな中、今回は、田舎のゲーセンで、久しぶりに白熱しました。	NULL		
14997	ゲーセン,ヒトカラ	つうか1人でヒマだったら、引き篭もるか、ヒトカラかゲーセンの二択。わりと機会は多い。	NULL		
14998	ゲーセン,マクド	ゲーセンから出たらマクドにてアイダホバーガーのセットとハンバーガー2個、マックポークを1個購入。	NULL		
14999	ゲーセン	結局ゲーセンいって時間つぶし。	NULL		
15000	ゲーセン	なんか，ゲーセンが廃れる理由が分かった気がしたｗ	NULL		
15001	ゲーセン	洗濯もうすぐ終わるし、終わったら、駅行くついでにゲーセンよってくかなぁ。	NULL		
15002	ゲーセン,超	見知らぬ外人さんに超応援されて(爆)ゲーセンにて無事ゲット☆	NULL	(爆)	
15003	ゲーセン,キッツィ(キツい)	ゲーセンで店側がキッツィ設定にしても、皆が群がりGETしたい気持ちも良く分かる（＾＾	NULL		
15004	ゲーセン	ゲーセン戦利品♪とララちゃんの服デビュー	NULL		
15005	ゲーセン	ハーフタイムまで我慢できないので、ゲーセンで取ったポッキーを食す	NULL		
15006	ゲーセン	五条です。今回は昨日リアイベの合間に行ってきたゲーセンの話題を軽く。	NULL		
15007	ゲーセン	思ったより早く仕事が終わったので、一度ホテルに戻った後、道路がアイスバーンになっている中、駅の逆側にあるゲーセン(チャンス笹口)に行ってみました。	NULL		
15008	ゲーセン	まあゲーセンでjubeatをやってたりまあいろいろ。	NULL		
15009	ゲーセン	ゲーセンで展開をスタートして5年目。その記念モデルです。	NULL		
15010	ゲーセン	今日もゲーセンと彼女の家の前をひたすら放浪してるそうですｂ	NULL		
15011	ゲーセン	あれ地元のダイエーのゲーセンにもできないかな。	NULL		
15012	ゲーセン,ワンフェス	ワンフェスは、他にも見所がたくさんありまして、長モノのファンタジーっぽい剣のレプリカとか、Uさんの過去プレミアグッズとか、ゲーセンのアニメプライズもんとか、なつかしオモチャとか、ドール系とか	NULL		
15013	ゲーセン,カモられ(カモる)	ゲーセンで見事にカモられたりしてたら１１時に。	NULL		
15014	ゲーセン	自分もゲーセン→漫画喫茶で居眠りしてましたｗ	NULL		
15015	ゲーセン	そのあとゲーセンで初めてスパ４ACやってダンVSローズでボコボコにされて（ｿｳﾙｽﾙｰ ｿｳﾙｽﾙｰ）、少しビーマニしたあと二人でダラバー（ﾀﾞﾗｲｱｽﾊﾞｰｽﾄｱﾅｻﾞｰｸﾛﾆｸﾙ）に初挑戦してきた。	NULL		
15016	ゲーセン	ゲーセンで7万くらい使ってるな・・・。もうやめとこう。	NULL		
15017	ゲーセン	ゲーセンのガンダムは良かったね	NULL		
15018	ゲーセン	その後はゲーセンやら水着売り場やらに…。	NULL		
15019	ゲーセン	うちの近所のゲーセン。	NULL		
15020	ゲーセン	ゲーセンでゴマフアザラシ狩ってきたぜ。	NULL		
15021	ゲーセン	獲得しやすいゲーセンで狙いたいところですね。	NULL		
15022	ゲーセン	私的にはいつものようにゲーセン通いしてるだけなので、向こうから会いに来てくれた気分ですが（笑）	NULL	（笑）	
15023	ゲーセン	逆側にあるゲーセン(チャンス笹口)に行ってみました。	NULL		
15024	ゲーセン	小学生の頃、ゲーセンのプライズ品といえばぷよぷよグッズでした。	NULL		
15025	ゲーセン	土曜・日曜とBlogのほうはお休みしておりましたが、別にProjectDIVA Arcadeで雪ミクモジュールを確保するために100円玉握り締めてゲーセン行ってた訳じゃないんですよ！と胸を張って言えないところがに辛いのですが。	NULL		
15026	ゲーセン	でもウイルス性の結膜炎は治るの遅いし、再発したら嫌だから暫くはゲーセン自重するかな。	NULL		
15027	ゲーセン	てか目の調子悪いのにほぼ1日中ゲーセンで色んな画面見てたら治るもんも治らんわな(´・ω・｀)	NULL	(´・ω・｀)	
15028	ゲーセン	ゲーセンでギャラリーって、餓狼伝説で５０人抜き以来でしたでしょうか。	NULL		
15029	ゲーセン	ゲーセンによく有るチョコ落とすやつ。友達と一緒に行ってギリギリにあったから落としてきた。	NULL		
15030	ゲーセン	そして、君主カード再発行の為に行ったゲーセンで戦国大戦で実験	NULL		
15031	ゲーセン	今季、ここまで雪が降るとは想定外だったので、本当はもうちょっとゲーセンに通えると思ってたんですけどね；；	NULL		
15032	ゲーセン	久々にゲーセンでプレイしたいと思った	NULL		
15033	ゲーセン	というか、平日はほとんど時間が取れないせいで、ゲーセンには休日顔出すぐらい。	NULL		
15034	ゲーセン	・・・というか、あちこちゲーセン行ったからどこでどのゲーセンへ行ったのかもう分からん状態ｗ	NULL		
15035	ゲーセン	その後はゲーセンをブラついてた。	NULL		
15036	ゲーセン	wiki だと PASELI対応と書いてあったので、チャージしてからゲーセンに行ったのですが、実際には PASELI対応しておらず(´・ω・`)	NULL	(´・ω・`)	
15037	ゲーセン	はい、そんな火曜日は地元のお友達と何故かゲーセンに行きました。	NULL		
15038	ゲーセン	ゲーセンにいてうるさかったのですぐに電話取れなくってごめんねぇ＾−＾；	NULL	＾−＾；	
15039	ゲーセン	漏れ聞くところでは、中学時代はグレてゲーセン入り浸り、高校でも目立った活躍なくどこからもお呼びがかからず、大学でも2年までレギュラーにすらなれずに、サッカーを諦めて教員になろうとしていた。	NULL		
15040	ゲーセン	まめちゃん、またゲーセン行きましたよ〜(￣m￣* )ムフッ♪	NULL	(￣m￣* )	
15041	ゲーセン	ゲーセンでツインスティックでやってたときはほんと操作ミスの嵐だったけどコントローラは・・・イイね（−▽−　）♪	NULL	（−▽−　）	
15042	ゲーセン	自腹で目押しの練習しろと言われた…ゲーセン通うかな(笑)	NULL	(笑)	
15043	ゲーセン	3DS版発売前にゲーセンで試しに遊んでみようかと思って、週末に近所のお店を回ってみたりもしたんですが、明らかな「猛者」っぽい人たちがいっぱいいたので、結局触れなかったり。	NULL		
15044	ゲーセン	ゲーセンはうまく取れなくてお金がかかっちゃいそうなので手を出せません	NULL		
15045	ゲーセン,ネトゲ	ゲームはゲームでもネトゲじゃいくらゲーセン巡っても見つかりませんよ。	NULL		
15046	ゲーセン	電話の向こうから聞こえるゲーセン音（笑）すぐわかりました！	NULL	（笑）	
15047	ゲーセン	ゲーセンの戦利品、今回は満足でした＾−＾	NULL	＾−＾	
15048	ゲーセン	相変わらずゲーセンプロですね〜〜ｗｗ	NULL		
15049	ゲーセン	ジャングルさん、ゲーセン行きすぎ・・・私もそう思います＾−＾；	NULL	＾−＾；	
15050	ゲーセン	オラ、鉄郎だべ、今日は、蛍を探しにゲーセンでストーカーってただｗ	NULL		
15051	中二病,喪女	中学校の頃、喪女でビジュアル系大好きな上に中二病真っ盛りだった。	NULL		
15052	中二病	明日もし寒子契約するとしたら邪気眼系中二病患者っぽく振る舞ってみてもいい。「結ぶぞ、その契約！」とか言う。嘘です。	NULL		
15053	中二病	写が多少気になりますが、ガンカタ大好きで伝奇な雰囲気大好きな中二病の方は、私と一緒にアニメになるのを待ちましょうｗ	NULL		
15054	中二病	軽い中二病ならちらほら見るね	NULL		
15055	中二病	岡本さん、チューニングと中二病は違うよ(笑)	NULL	(笑)	
15056	中二病	男も女も中二病に大差はない気がする	NULL		
15057	中二病	どんどんと中二病になって…	NULL		
15058	中二病	「中二病」でないことを証明すには、自らを錬成すべく、進歩に対して狂おしい程貪欲にあらねばならないのである。	NULL		
15059	中二病	中二病全開のアムニスちゃんが僕を見てるぞ！アムニスちゃんが僕を見てるぞ！真理の時弓アムニスちゃんが僕を見てるぞ！！	NULL		
15060	中二病	言動がいい感じに中二病患者なキャラ。	NULL		
15061	中二病	呪印や大蛇丸を抜かれる前のサスケが凛としてたのも（イタチ戦の終盤にはやや中二病が出ましたが…）、呪印や大蛇丸をクナイや刀と同義の単なる「道具」として受け容れてたからかと思います。	NULL		
15062	中二病	自分が中二病に見えてくるから困る	NULL		
15063	中二病,アピル(アピる)	女の中二病は周りにアピル事多いよな	NULL		
15064	中二病	茶々の中二病っぷりも凄かったです（笑	NULL	（笑	
15065	中二病	まったりとした学園生活・謎めいた転校生・そして超能力とジュブナイル的でありながらも、ただの中二病マンガで終わらせない展開が堪らないですわ！	NULL		
15066	中二病	しかし・・・この主人公とライバルのカードバトル、ライバルがルール説明してくれるのだが、いきなり「イメージしろ、ここは別の惑星だ」などと世界観設定に没入することを促してきてどんな中二病ゲームだと突っ込まざるを得なかった。	NULL		
15067	中二病	というか中二病はやたらと漢字（特に難しいの）を使いたがる。	NULL		
15068	中二病	どこの中二病だよ！　いいから黙れよ！	NULL		
15069	中二病	クリスマス何してたの？に大して中二病で返す	NULL		
15070	中二病	中二病をこじらせるとこうなる	NULL		
15071	中二病	なんだその中二病な死に方はｗ	NULL		
15072	中二病	教会でお祈りが普通でしょ？　割とこういうのが最強の中二病だから困る	NULL		
15073	中二病	映画パトレイバー以来、『高所のカラス好き。』タイプの中二病患者。	NULL		
15074	中二病	と思わずお礼を言いそうになっちゃうブラジラさんのありがた迷惑な上に中二病っぽい主義主張はさておき、望くんのゴセイナイトの関係に対する思いがかわいかったです。	NULL		
15075	中二病	パリはエッフェル塔と広場なんだけど、無駄に背景が動画なので、広場で遊んでいる人が動いてるのwww あ、トミースルーしてたけど、メガネにっこりしたらなんちゃってしやすいかもねんw中二病なとこは似てるかも 爆	NULL		
15076	中二病	中二病ばっかりだから。	NULL		
15077	中二病	中二病だな	NULL		
15078	中二病	認めたくないものだな…若さ故の中二病というやつは…	NULL		
15079	中二病	フェニックスソード、なんて中二病な名前	NULL		
15080	中二病	中二病ワールド全開な曲は作れるらしいな、自分（＾ｐ＾	NULL	（＾ｐ＾	
15081	中二病	リヴさん、『中二病』全盛期に色々考えましたよ！	NULL		
15082	中二病	なぜなら、アメリカは、日本人の想像以上に中二病の國だからだ。	NULL		
15083	中二病,メンヘラ	中二病がメンヘラにはしらせるのか	NULL		
15084	中二病	ケルベロスの中二病も未だ癒えず…。	NULL		
15085	中二病	そんな現実から逃避しモテようとした結果が中二病だ。	NULL		
15086	中二病	中二病つったらこれだろｊｋ	NULL		
15087	中二病	中二病全開の会話とか、ドラクエごっことか、なんか昔の自分を思い出すね！	NULL		
15088	中二病,スイーツ	女の中二病って俗に言うスイーツ(笑)の事かと思ってたわ	NULL	(笑)	
15089	中二病	あと、ヒーローは「一人で一個小隊以上の戦力がある。さらに異常な精神力で倒れても復活する」ってのがカッコよかったのに今回なんか主人公補正のついた中二病キャラに成り下がってしまった。	NULL		
15090	中二病	ただ、これは中二病ではなく確信犯だけど。	NULL		
15091	中二病	ホント、JCは中二病作品の映像化が多いところだね。	NULL		
15092	中二病	facebook押したいなら使い方をもっとうまく考えるべき、中二病じゃね？	NULL		
15093	中二病	影響を受けやすい中学生の中二病は物語りに原体験を奪われた例だけれど、それほど強烈でなくても、日々の思想を形成する原体験は教育現場と複合して個人的な経験の一部のように刷り込まれる。	NULL		
15094	中二病	そういえば、女版中二病ってあまり聞かないな。	NULL		
15095	中二病	言ってしまえば中二病全開な武器説明文に心打たれたわけです。	NULL		
15096	中二病	中二病とか、その他色々末期的だと思ってるが、そもそも十年以上前から末期的だったんじゃね？とか考えると、じゃあ今は何だと思う。実はもう死んでるのかな？	NULL		
15097	中二病	中二病としてもベタ過ぎるだろ･･･。	NULL		
15098	中二病	そこで一匹オオカミきどるのが男に多い中二病	NULL		
15099	中二病	あの中二病を生暖かい目で見守ったとかだったら…旧にカムハーンが可哀想になってきたｗ	NULL		
15100	中二病	何だろう、とても熱演しているのに、やっていることがけっこうAHOだったり中二病こじらせた感じだったりするので、この湧いてきた気持ちをどうしたらいいか分からない、そんな感じです。尊敬と笑いの波が繰り返しきている、という様子です。	NULL		
15101	中二病	誰か中二病の治る薬を下さい＼(^O^)／	NULL	(^O^)	
15102	中二病	女の中二病は結構本人にとっても危険だったりな	NULL		
15103	中二病	就職したらマシになるかと思いきや余計日々に虚しさを感じる惨状でありんす。これが中二病って奴ですね（笑）	NULL	（笑）	
15104	中二病	もしくは中二病ですたｗｗｗ	NULL		
15105	中二病,ヲタカラ(オタカラ)	テニミュ前のヲタカラとかも楽しかったです、中二病こじらせすぎな選曲でｗｗ	NULL		
15106	中二病	斯うなると中二病中二病と言つて馬鹿にしてだけゐればいいつてもんでない事は明か。	NULL		
15107	中二病	生まれた時から死ぬまでずーと中二病の僕です。	NULL		
15108	中二病	美人で活発でモテる子はあんまり中二病にならん。	NULL		
15109	中二病,ビビり(ビビる)	ビビりの神経質の寂しがりのすぐに感化されて１秒で変わる中二病の痛々しいのなんて重々承知。	NULL		
15110	中二病	知り合いの年下の中二病全開の女の子は見ていて微笑ましい	NULL		
15111	中二病	でも、友情・努力・勝利の王道に飽きかかっていた 中二病初期患者 思春期の少年少女達に、少なからぬインパクトを与えた作品なわけです。	NULL		
15112	中二病	妹が中二病発症してから一人称おいらになったんだけど、どこに向かおうとしているのか分からない。	NULL		
15113	中二病	当時は僕中二病だったので「とにかくプラズマ！他はテレビぢゃない！」	NULL		
15114	中二病	一番の中二病だと思う	NULL		
15115	中二病	遠足のしおりも、おやつの上限も決めず中二病患者達が夜の街を走る！走る！	NULL		
15116	中二病	少し中二病っぽい話を、ウメス絵でオブラートに包んだ感じですね。	NULL		
15117	中二病	しかし本当にJCは中二病作品大好きだよね。	NULL		
15118	中二病	童貞気質の人間が中二病をいい歳になっても慢性化させていると大変なことになる、という映画でした。ま、フツーに楽しめたけど、正直そこまでたいした映画じゃなかったかな。	NULL		
15119	中二病	突然だが告白しよう。俺こと、富樫勇太は中学のとき───中二病だった。	NULL		
15120	中二病	私も今年47歳になりますが、いまだに「中二病」的なモノを持ち続けていますし、持ち続けようと思っています。	NULL		
15121	中二病	このblogは社会不適合者な上に中二病の上位互換を兼ねる亜種：厨弐病を発症している俺がやってるから、のっけから頭の悪い事言っててもなにも問題ない。	NULL		
15122	中二病	中二病くさい名前ですまん	NULL		
15123	中二病	中二病全開だとさらに楽しめると思います。	NULL		
15124	中二病	ちげーよバカ。中二病がベルト巻いて歩いてんだ。	NULL		
15125	中二病	中学生が中二病なのは全く正常です	NULL		
15126	中二病	中二病はこじらせないようにしましょう	NULL		
15127	中二病	ぼくは小学生のころ、時分の腕とかが無かったりしたらカッコいいな、と思っていた。小学生のうちから中二病だったわけだ。	NULL		
15128	中二病	ある日、教師の身で未だ中二病全開な嵐のもとへお客さんがやってきました。	NULL		
15129	中二病	シリアス中二病作品は人を選ぶって事だろう。	NULL		
15130	中二病	俺の妹が中二病なワケがない	NULL		
15131	中二病	中二病の回、最高でした。ムーちゃんにヨロシク・・・・・	NULL		
15132	中二病	いきなり中二病ノートを発掘されて世界にばらまかれているような不思議な気持ちを覚えたのだが、これこそが自分自身がかつて目指した「リサイクル可能な文章」なのではないのか。	NULL		
15133	中二病	何の予備知識もなく観てみたのですが、冒頭突如投げつけられる設定があまりに中二病っぽいというか胡散臭くて一気に嫌気がさしてしまいました。	NULL		
15134	中二病	なんという中二病。またそのうちこの「エルドラージ覚醒」のブーストドラフト戦もやりたいなぁ。この前やった時相当面白かったので。	NULL		
15135	中二病	なかなか独創性のある中二病の発露。９７も相当だが、高校生でそれはさすがにわざとか。	NULL		
15136	中二病	異次元を裂いて現れる中二病エルドラージ。	NULL		
15137	中二病	どうも彼女達、この学校の学生だった頃は嵐とともに酷い中二病をわずらっていたようで、一緒に妄想キャラになりきって遊んでいた（？）ようです。	NULL		
15138	中二病	中二病を軸として、コミカルかつ切なく描く青春学園ラブコメディ！ここに爆誕！	NULL		
15139	中二病	変わってない事もやっぱりあるけどね、ずーっと中二病を患ってるところとかは変わらないし。最	NULL		
15140	中二病	最近はようやく自分の中二病的な部分も正面から認知出来はじめたりしてて、あーよかったってね。	NULL		
15141	中二病	いや、もちろん、全ての芸術は「永遠の中二病」からしか生まれないものだと信じていますけれど、なんというか、ほら、中二病にもいろいろあるじゃないですか。ここにも書いたように（笑）。	NULL	（笑）	
15142	中二病	今まで彼の世界観を愛情をこめて「永遠の中二病」みたいに言ったこともありましたが（笑）、今回はちょっと違うイメージを抱きました。	NULL	（笑）	
15143	中二病	相変わらず中二病をこじらせている僕は、やはりこの手の楽曲に弱い。	NULL		
15144	中二病	なろー中二病莫迦にすんなよー	NULL		
15145	中二病	中二病にあこがれる小学生くらいならおぉーかっけー！とか思うかもしれませんし・・・	NULL		
15146	中二病	中二病のかほりが漂っております。苦手な方はご注意をば＾＾；	NULL	＾＾；	
15147	中二病	なまじ頭が良いばかりに中二病をこじらせたような正義感を振りかざす一社と、彼に目を付けられてしまったばかりに何かが狂い出す日比野。	NULL		
15148	中二病	まぁ、そんな感じで、高校では、フッ、私は本当はここにいるような人間ではないのにと、中二病全開してしまっていた。	NULL		
15149	中二病	一方通行はエンジェル化して、エイワスを倒した時に手に入れた力で「じゃあ俺はルシフェルだコラァ！！！」と中二病を悪化させたりもした。	NULL		
15150	中二病	ちゃうねん、中二病（３０階ボス）が本気出してきてねん	NULL		
15151	中二病	流石、中二病だっただけはある(笑)	NULL	(笑)	
15152	中二病	キザでも中二病でもなんでもなく、普通にそんな事を思うんです。	NULL		
15153	中二病	せっちゃんは放送開始前は中二病ｗｗｗとか言われてた	NULL		
15154	中二病	彼女は死んだ。中二病を拗（こじ）らせて。	NULL		
15155	中二病	中二病とは、まぁ、色んなことにこだわりすぎる事ですね。	NULL		
15156	中二病	そう言えば昔、中学生のころ（中二病のころですな）読んだ「中国拳法」の本で、運動能力と動体視力を鍛えるのには林の中を駆け抜ける鍛錬が一番良い、と出てました。	NULL		
15157	中二病	まぁ、一言で言えば中二病の夢が叶ったと(ﾏﾃ	NULL		
15158	中二病	私も中二病ですなぁ。（笑）	NULL	（笑）	
15159	中二病	ちょっと中二病すぎるかな。こうか？	NULL		
15160	中二病	要するに今でいう中二病ってやつだし、痛い若造なわけで、まあ自分の若い頃なんすけど(笑)。	NULL	(笑)	
15161	ガン寝	バニビにLIVE中に寝てたことを晒されるプレイ（笑） 実は、MOVEの爆音LIVEでもガン寝した過去を持つヲレです（爆）	NULL	（笑）	
15162	ガン寝	ガン寝です。さすがアフリカ帰りだわ。	NULL		
15163	ガン寝	ガン寝かましちゃってよかったと思います(^-^)	NULL	(^-^)	
15164	ガン寝	いつも「いつ寝てるんだろ？」と心配してるので、ガン寝したと聞くと安心します(笑)	NULL	(笑)	
15165	ガン寝	明け方のことは、ガン寝してて知らないが、噂によると。。。(うわさってか、旦那談)	NULL		
15166	ガン寝	しばらくしてからのぞいてみると、わんことぴとーってくっついてガン寝。	NULL		
15167	ガン寝,写メ	来てくれたお客様ありちょんぴあ～。くっそねみー。ガン寝します。なんだか切なくなった時の空の写メ(笑)。おあり	NULL	(笑)	
15168	ガン寝	その言葉を聞いて私は安心したのか、布団に入って、すぐガン寝（のびたくん並み）と思っていると、病院到着からガン寝。	NULL		
15169	ガン寝	机にもたれかかってガン寝しました	NULL		
15170	ガン寝	大の字になって　ハバきかせてガン寝しています	NULL		
15171	ガン寝	ガン寝してる訳です。	NULL		
15172	ガン寝	ガン寝って大切ーーー！	NULL		
15173	ガン寝	完全に帰ってきてガン寝してたぁー(￣◇￣)	NULL	(￣◇￣)	
15174	ガン寝	人間、たまにはガン寝しないと、壊れますから、いくらでも寝て下さい(*^o^*)	NULL	(*^o^*)	
15175	ガン寝	電車の中では空いていたのもあるし、暫くカートの中でお座りをして周囲の様子を伺ってたものの、途中からガン寝し始めるという度胸の据わり様…	NULL		
15176	ガン寝	今日はガン寝してやるーーー	NULL		
15177	ガン寝	余計、ガン寝してんぢゃん（笑）	NULL	（笑）	
15178	ガン寝	昼までガン寝～	NULL		
15179	ガン寝	ガン寝、いいじゃないですかー＼(^o^)／	NULL	(^o^)	
15180	ガン寝	ガン寝してるチェキ、欲しいなぁ〜(｡･ω･｡)	NULL	(｡･ω･｡)	
15181	ガン寝	ゆだたんガン寝で集合出来なかったけど	NULL		
